state,sex,race,age,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016
-1.0,0.0,0.0,6.0,299839.55643657834,295717.33713305887,295398.37193861546,292917.3897746418,288127.36342543375,283539.79410460894,282379.1897417515,281337.5943240509,275258.6532482006,271205.8994348584,268650.08578089555,263339.9612445792,259269.91624430576,260038.38890490547,260340.25149630866,260531.24275138293,261277.17581955518,264247.5366376651
-1.0,0.0,0.0,7.0,185356.14438818977,190484.82020298488,190007.49306661016,193693.2475139816,197255.46766444368,200674.98559386155,205903.1823604608,218929.00373740628,224364.14017939853,229341.0203569611,236698.25914403828,239078.36441064457,250404.2941887971,258136.92457811674,263654.19408146985,268914.76700172643,273036.9271999207,276314.8196441567
-1.0,0.0,1.0,0.0,2659.7713260634973,2769.9195299826506,2839.9460597439247,3239.8302029728816,2989.848195248831,2959.976470743571,2890.007230626822,2749.9777852901757,2679.9514747950498,2739.9566471881544,2630.033165692053,2720.028789733044,3169.9858981052957,3160.025394003428,3239.9998336379886,3239.9391613994503,3209.8531925904845,3029.9127058068534
-1.0,0.0,1.0,1.0,6139.982008192198,5779.916048299387,5969.998750261933,6239.999403769891,6380.055729971865,6200.017451284592,5689.927804912935,5899.988054293397,5749.845283875808,5869.862978912734,5619.888402524689,5939.8995098500845,6189.935092092924,6329.999097081213,6399.85562032644,6219.992038219392,5909.832423557599,6459.948487084034
-1.0,0.0,1.0,2.0,12199.796765162617,11739.884270565612,11199.989126544151,11119.76837115465,10979.884558356474,10219.897012112298,9169.986090541695,9349.974490283093,9049.90518208646,8610.032513379258,8389.888696279733,7939.92312675092,7769.895571518051,7669.971017318059,7359.928787344697,7759.7575815876935,7589.979602323506,7759.990190264671
-1.0,0.0,1.0,3.0,18279.924115316844,19089.636305328993,18639.633687740676,19349.7759150483,20119.918850703267,20299.909793257757,20399.97564013229,20529.95266732395,20680.000219437945,19639.873089728284,19849.242782094618,19679.71328701328,19079.981388502627,17550.053618082915,18169.741373819394,16909.941236747014,16210.083658368061,16039.690101470245
-1.0,0.0,1.0,4.0,21229.13456510547,21329.099241588036,22589.445282440363,22989.666317313775,23779.639838487514,24539.15390982195,23549.4117056856,26860.083905722873,26439.027726385437,27139.661408462878,26949.92332131094,28509.227500490175,31359.705342588157,32729.839363915908,33079.509143991425,32999.83482440109,34720.14694780383,33880.49465427545
-1.0,0.0,1.0,5.0,28408.212446894933,26730.279281077535,26290.23907740866,27569.193252010075,26808.81692017393,25278.190258232957,25909.02149479158,25299.217500355193,26648.80405212162,26929.161213788673,26889.776160374575,28269.419352362347,27708.351988625553,28988.831684758403,30319.309563792533,31858.842623568533,34368.52154031111,35379.62177799112
-1.0,0.0,1.0,6.0,27297.77256571863,27079.731994816633,26998.758494754027,27240.12330118745,26697.244105422564,25907.876047077243,26189.197023762263,24910.110406590426,26089.930526287593,26148.74557325881,26361.010168915996,25980.63596541729,25816.171773172315,26386.635469309334,26019.880515336357,26868.8186083754,27471.113892202236,27948.526211679906
-1.0,0.0,1.0,7.0,14492.748240680312,14357.837267811154,13630.674842388868,13555.530507499165,13157.774300496818,13097.820323645468,13644.137456839597,14056.289669475967,14325.460595437606,14574.202593915163,15485.700558454437,15703.64116346435,16240.503765396423,16746.32964970054,16940.5126503371,16998.77375808101,17167.52298617571,17232.26101495656
-1.0,0.0,2.0,0.0,1890.0323728281758,2079.9080947965326,2119.9860956956913,2269.9575350976647,2329.926060071334,2379.9707119580444,2309.966001583238,2359.9575726506155,2280.0126361640173,2399.965869028545,2409.959520055717,2339.923766330513,2369.938834433113,2319.9703200695176,2299.97737006857,2260.005790272925,2289.9786191396165,2179.9888368333973
-1.0,0.0,2.0,1.0,3549.947285637021,3849.957308149654,4039.9087021602763,4269.975546927814,4089.93734137569,4379.980202644711,4390.042496488092,4189.999323928405,4390.047026469357,4399.931109364782,4659.888775648042,4759.924844434837,4879.972511282166,4709.9752012262725,4809.9672686300455,4709.970334041119,4669.9947582031555,4649.985230271551
-1.0,0.0,2.0,2.0,5139.967218297393,5380.010046389711,5450.069003486198,5369.93822492902,5550.045604292028,5639.873880492768,5539.972638878986,5779.925340716813,5309.876263839901,5639.961302577343,5689.9609407202,5390.0576000415085,5519.916043664333,5689.922755594679,5500.007199193372,5889.977572148937,5789.921616830762,5889.975277418865
-1.0,0.0,2.0,3.0,6209.776685376124,6379.875869874204,6969.958499277307,6950.006185007913,7949.9416443338605,7959.822903761034,7959.957185616523,8849.920451907521,8629.965801688708,8919.848690702907,9449.910617184802,9099.924865739462,9329.876525563663,9629.977734311507,10179.958153774953,10579.816364794036,10109.91233279439,10489.982124614524
-1.0,0.0,2.0,4.0,6999.7425316124645,7429.678558386928,8049.73425690619,8250.03161902035,8149.943098460908,8319.903294865797,9239.80926402663,10009.602248215351,10609.691973822111,11379.956852828736,11249.945506061647,11599.644649619338,13150.036924902195,13089.70018203363,13749.658459265027,14929.790912085342,15719.668778811769,17079.99984943157
-1.0,0.0,2.0,5.0,10779.856943955117,10769.83990415548,10319.383472264748,11318.26896708318,10949.2338142697,10519.150052462976,10610.593825242418,10759.254806432446,11138.780050749954,11719.742776303685,12069.583167737936,12679.314523527095,12969.274068632758,14329.41804560711,14069.729774390837,15479.415494519119,16079.577193648867,17410.45595279969
-1.0,0.0,2.0,6.0,10060.038792277353,10441.209596974963,11090.217229396048,11458.221270113561,12518.095636578671,13297.18501780324,13088.045404559305,13078.185676064988,12550.927584354637,13880.259000407952,13739.874189254402,15359.599297442015,15429.263648985807,15919.893756007483,16509.499002393997,16808.59913173261,16501.044602950125,18029.37619090281
-1.0,0.0,2.0,7.0,6112.925461719327,6405.897213914245,6571.652778622807,6488.325009771093,6396.14741787978,6715.700626974908,7197.989823231922,7728.732842750935,8433.02091096122,8978.918943508073,9708.316282863103,10431.737436352372,11078.491352078336,11748.373963360738,12306.646834715753,13176.93222520476,13989.909541862547,14715.812676875523
-1.0,0.0,3.0,0.0,319.94757707891705,339.96931856088685,389.9970863436843,459.8702588195101,460.0910855649985,489.988100330105,449.94297388283906,460.0081491321714,479.94103920455404,460.0066051408197,479.99172010487354,499.92584318723226,500.04808285747674,559.9106593857429,540.0529248659374,549.9063814322302,569.892098554442,559.9243832506833
-1.0,0.0,3.0,1.0,739.9042653816681,739.9239166390571,810.0082059318603,879.9725203070735,839.9585617346339,909.913938732365,879.9843389193686,919.9616751424348,960.0485101871931,959.9343764990788,1019.957115637384,989.9585775776937,1079.8584142308239,1099.9872030618694,1239.9318965562218,1229.9755361496382,1280.0242828223477,1339.8740807674435
-1.0,0.0,3.0,2.0,1169.9662530829153,1269.9677833294627,1459.8389862344436,1470.033127688914,1539.9715038098357,1459.9327778221525,1540.0741094696618,1750.0175790903265,1619.9630064125427,1669.98566314458,1679.9126880161252,1649.9939904960145,1669.9746113542637,1710.0163209941009,1780.0323583307463,1749.9080877988335,1889.8882207617285,1859.9459021701127
-1.0,0.0,3.0,3.0,2149.961940410488,2119.8651209452946,2550.0884189355256,2529.912241284619,2689.917869655331,2779.7421076306377,2700.1073826398747,2999.7467397452147,2980.021358877578,3009.8697061263224,3159.835740908123,3170.0489207827054,3070.10303011586,3369.56547768319,3549.926859350605,3229.7873505741086,3429.753827914084,3409.595435236141
-1.0,0.0,3.0,4.0,2890.0014846622043,2739.95263449766,3329.8952937864015,3829.7491761422443,3429.9227283431755,3579.708205268785,3849.418605709977,3999.4920560776877,4049.727571684695,4269.897107040904,4529.585472539463,4899.965445275208,5229.421072238481,5529.889493791476,5509.799627656269,6139.851140850179,6009.62322802733,6479.956683578442
-1.0,0.0,3.0,5.0,4479.594874448927,4409.671147301186,4469.633967785664,4679.157955159299,4608.483799463481,4428.6706818747025,4759.217477528673,5560.148808071277,5359.45805177286,5389.203706276338,5719.514871034219,6009.191255764258,6040.046035561036,6329.921830061566,6600.072607473736,7400.053794516448,8150.255535912713,8079.347104730301
-1.0,0.0,3.0,6.0,5018.379199317535,5111.662417202414,5517.972097604102,5636.68843543653,5919.558570259168,6178.945021942138,6438.681334097701,6699.186679359125,6870.036180449673,6818.6484322298365,7157.53536082126,6779.130717709016,7508.470475625185,7859.114772709275,8270.23348682724,7998.805614575019,8698.617771749958,9197.813945651904
-1.0,0.0,3.0,7.0,3058.0860276398876,3325.588804372067,3686.5425878956867,3889.317315295095,4147.541305109755,4307.384429639907,4195.5341993300735,4506.764066466309,4875.974782791664,5166.900874825465,5685.253628237723,6043.736603441757,6442.791864172822,6786.175327165168,7157.567468452299,7426.806543491389,7880.354224976092,8086.230944252264
-1.0,1.0,0.0,0.0,2509.9737975685302,2630.016238940616,2819.976670197368,2839.9854089549103,2949.9978562171073,2969.982966529966,2959.9804733482706,2929.979689553578,2949.985737053225,2899.986115519013,2810.0002432825513,2769.9984042236642,2749.998227793286,2699.9977659362958,2660.0016658091267,2540.002467384423,2479.9680643359793,2369.9936032678575
-1.0,1.0,0.0,1.0,7190.010795892452,7239.987816619107,7029.987334225576,7079.98463277138,7119.996883488364,7259.973233539251,7179.988937755967,7229.955826212441,7460.00503407712,7519.992356217621,7729.960157928951,7899.988222545776,8119.963480521116,8350.004401799346,8699.965936048693,8959.981499658019,8899.979394738355,9080.018389070747
-1.0,1.0,0.0,2.0,19509.94396851814,19919.950894363385,20210.00531840177,19919.97601007117,20019.95033325805,19839.961818340184,19019.98319085298,18639.977785094437,18559.956901926653,17799.9969483524,17689.967190537398,17209.994094687914,16789.99663580405,16619.92503221003,16729.96416057364,16589.935241799314,16229.943259410644,16139.953952592039
-1.0,1.0,0.0,3.0,40619.74267984152,41299.87825680771,44769.88981191258,44229.91399352318,44949.841315182675,45119.84443084566,45729.91036448176,45869.959892375504,47209.94670381161,46889.8258122021,47689.88729137305,47389.88111577351,48739.886522862726,47739.87874291009,47309.92049073863,46349.92279501614,46109.975383427714,45309.940517947165
-1.0,1.0,0.0,4.0,72599.9002249585,72430.02278371567,73209.93004873856,74999.71895633146,78069.8150991877,79229.79587244913,80269.74423835812,81409.82694979764,83849.99919814833,84719.6595515929,86379.640416328,87580.00186262983,94910.13167756831,93379.81194229826,95209.90182509294,96749.96089476999,98149.90061722431,100479.74963846184
-1.0,1.0,0.0,5.0,158749.77018374015,153609.51292288816,149599.26808250774,145539.45500121635,139739.58538192866,136819.3818210874,135990.38610346505,133939.55801034605,134959.2009459465,135649.91172363173,139169.97655992568,138299.9132834728,141819.69007291776,147699.65540042083,152660.0098681701,159049.5365179837,162639.62189217831,166439.83680124578
-1.0,1.0,0.0,6.0,320268.7071928268,309978.9375346539,310649.2950500856,308718.60623532097,302938.2767912273,298668.92235962575,291979.22624669585,287339.78797298635,282348.86740045756,275669.31691939646,269678.9063610679,264820.47359417524,256768.00127091756,251048.61749555494,249279.34117284228,249719.6094338546,250677.523951841,251158.80115592436
-1.0,1.0,0.0,7.0,391646.83065657044,390186.6798297901,404060.8015591344,401059.5421941962,402977.4212808272,400109.2493743868,404479.09183985466,413545.08062024676,414280.41978048586,423974.7225344072,427618.59916051343,432102.4019004427,445792.1446516513,449084.8580247754,450475.0358796254,450501.101851907,451343.15021267644,448238.38819210604
-1.0,1.0,1.0,0.0,829.9342805761465,850.0086382370248,919.9977332466699,899.9421336704961,909.9686799610262,919.9917534650172,879.9644836457816,900.0053090303227,850.0054560082727,839.9829327310764,780.0091155219235,829.9718651301949,820.0359343571937,859.9827766947823,810.009446103491,800.0024226946491,769.9872153672743,740.0014408042708
-1.0,1.0,1.0,1.0,2939.9822595743303,2959.9270632494895,3080.001004407839,2979.9847569973813,2859.9302873927527,2919.9163349707574,2769.974283625962,2739.9869802336298,2640.0224570983373,2609.877746832105,2559.996976985546,2749.991589279329,2589.9678673281937,2500.080881658526,2519.976031619341,2319.9802008800552,2300.010338129663,2210.0057400350097
-1.0,1.0,1.0,2.0,7859.932676840153,7539.886333455349,7439.969129538815,7359.994007039168,7389.974880541809,7219.863494347296,6459.90228459612,6439.699704275036,6109.877539982324,6199.950031518093,6089.9158985387685,5789.989413045782,5419.966226119287,5460.003769823125,5439.9317044185245,5189.949713935663,5119.978149602705,5049.916286647688
-1.0,1.0,1.0,3.0,11769.892110765144,12389.638054270761,12770.310587247273,13749.632015842993,14329.91578678548,14249.932891782799,13999.778682529894,14679.85262204635,14679.670730007625,14419.840535299321,14199.957928452443,13889.94698140394,14699.665039947107,13529.889271596227,13100.05661144185,13119.830541677184,12479.903215101767,11580.112950941488
-1.0,1.0,1.0,4.0,16059.073606374313,15488.830271431727,16509.54420347239,16889.882850850267,16979.60333228244,16749.8431391044,17039.7621671754,17770.150313753107,18159.255662855314,18999.3344869423,20319.427762426156,20619.795247703518,22109.731351796294,22619.901261272826,23019.710023424796,24059.70117527675,24219.79427903545,25190.200254764273
-1.0,1.0,1.0,5.0,25418.89281738639,24928.065959545464,24059.96966390902,23778.87863276974,23289.72422061977,23078.417213948247,23399.339648512836,22929.475188115724,22559.910969226174,22549.35387716961,22989.139929092602,23499.16269280385,23960.236873454698,24298.95545747455,25179.750398480068,26859.334135866236,27529.432318390496,28449.41530272916
-1.0,1.0,1.0,6.0,33428.23710526568,32607.672157314395,33307.05294927229,32417.620921700283,32978.23529621926,31777.874862459455,31648.294686541707,32100.91014329572,30709.73260455149,31028.297258694696,30469.28375794065,31269.78330559734,30572.080526527385,31079.3002083359,31328.93283930942,31499.739987682075,31587.483346522993,31879.888760790214
-1.0,1.0,1.0,7.0,31577.844932137254,32255.48070909116,31770.592070349918,31554.882847193174,30763.487767732044,31161.590838380358,31839.249761290477,31926.061205587328,33157.56893074538,34899.648599642715,34524.94663144622,34567.35448975526,36245.69747239192,36560.216857887506,36646.57051481479,37139.82794832333,36878.68417429229,36294.70240898582
-1.0,1.0,2.0,0.0,469.994767579138,470.02871428560917,479.99885226853064,499.96983643916275,589.9921238038992,569.9836466889601,589.94316535255,550.010790359066,539.9908674726141,539.9931641279968,610.005743821786,579.9741898115959,660.0087871617811,619.9754365136229,650.0120635469674,699.9862862518844,719.8665029946515,740.0069132324682
-1.0,1.0,2.0,1.0,1259.9364595040624,1250.0064631182888,1389.976700261286,1370.03589905292,1350.0105376281988,1419.9610400716556,1299.9910073144363,1339.994514126077,1350.0736823340058,1370.0027586291285,1409.9835247604806,1510.0084092801317,1540.0353196904377,1519.9819161246435,1499.9901811516463,1630.011401162666,1660.016660931425,1599.9944730477991
-1.0,1.0,2.0,2.0,2000.0578049154012,2209.9704111312312,2320.023977262744,2459.8751693527047,2550.031939488812,2559.977632722155,2430.0565841403964,2560.0134753691655,2659.928517563769,2629.9894212234703,2719.984984284823,2780.0107021022836,2639.979642446081,2839.912320283592,2899.9806682946178,2720.008525710059,2939.94151463204,2810.0253145433326
-1.0,1.0,2.0,3.0,3100.0239060108443,3589.7768771870774,3869.9867287058023,3639.924237754879,4080.0088000681485,4209.953450561384,3999.916967597945,4520.024457163482,4429.876579791829,4619.894593003121,4909.983145615561,4690.101274372079,5050.026537274716,4999.943569423774,4949.9392736657055,5170.051007512757,5139.913399012472,5119.987221720975
-1.0,1.0,2.0,4.0,4849.689733649922,4979.874304954565,5129.750035862997,5130.168241058363,5349.95663228644,5299.995570696448,5840.016218730388,6209.729455468675,6159.819466078401,6379.807045432689,6950.020546607618,6999.929833127555,7479.8241424436255,7799.815679593315,8639.907474406145,8849.95798896317,8909.747522676711,9839.928769188638
-1.0,1.0,2.0,5.0,8039.386899282331,8649.774953564103,8079.103823623063,9249.623846006192,8329.376362878957,8790.168465878976,8029.738884749094,8539.447019621315,9189.54160085025,9239.3591387631,9069.699431612367,9499.42038365389,9929.619293052885,10339.951556999526,11199.499985084178,11600.264675214466,12089.666157564601,12349.57535299482
-1.0,1.0,2.0,6.0,10059.122202818886,10328.4965783063,11890.167243377255,12169.062110591987,12469.432467617084,12789.22090289152,14428.895353930253,14489.702947071482,14888.49891905947,14609.598168729357,15918.5906607745,15638.869375660644,15309.78777370511,16029.003848871882,16568.878397919743,17308.439086763225,17709.416882046058,18880.21527887763
-1.0,1.0,2.0,7.0,10888.981593973165,11189.791158162065,11902.702703018764,11949.774467642219,12208.604955479666,12495.865649737241,13090.95074293151,13926.78506174389,14128.399692651305,15360.005664807297,16327.31484198517,17869.712618639744,18706.75897106117,19448.56528435386,20540.70049579598,21615.73508461092,22929.266075328316,23827.171510283446
-1.0,1.0,3.0,0.0,99.97414775162123,110.0112511196216,130.00382730900466,149.9757371115887,160.00628319372987,169.96267350488313,179.98280294236432,169.9866397172662,189.9784270978398,200.0198294920828,199.9676441980315,190.00446006375063,199.97750502982325,200.00335386064697,219.9812210048026,210.00147989642122,219.97576072764676,219.98635585993202
-1.0,1.0,3.0,1.0,330.0116995366005,339.9236410573863,379.99681710371794,389.9866057953445,429.9193787197704,450.00951396646576,450.0758128619552,469.9908937828561,459.964726479885,510.0068664854566,519.9884530463744,509.97100440433843,559.971871936932,529.9655497580995,529.9867256086562,549.9723999925512,569.9918955903593,580.0098926731787
